id,name,industry
76238,NUEVO ENERGY CO,"Oil, Gas, and Coal"
76240,B J SERVICES CO,"Oil, Gas, and Coal"
76241,TIMBERLAND INDS INC,Other
76245,OFFSHORE PIPELINES INC,"Oil, Gas, and Coal"
76247,BANNER AEROSPACE INC,Retail
76248,FOUNDATION HEALTH CORP,Healthcare
76250,CELUTEL INC,Telecommunications
76251,POLYVISION CORP,Manufacturing
76253,BIRD MEDICAL TECHNOLOGIES INC,Healthcare
76254,REINHOLD INDS INC,Business Equipment
76256,EASEL CORP,Business Equipment
76257,LUNAR CORP,Healthcare
76258,GERRITY OIL & GAS CORP,"Oil, Gas, and Coal"
76259,MAPICS INC,Business Equipment
76261,EXPONENT INC,Other
76262,ROCKY MOUNTAIN HELICOPTERS INC,Other
76263,ILLINOIS CENTRAL CORP,Other
76264,SYLVAN INC,Consumer non Durables
76265,VITAL SIGNS INC,Healthcare
76266,PARK NATIONAL CORP,Finance
76267,MICROGRAFX INC,Business Equipment
76268,TIMBERLINE SOFTWARE CORP,Business Equipment
76269,ORTHOPEDIC SERVICES INC,Healthcare
76270,ORNDA HEALTHCORP,Healthcare
76271,ADVANCED LOGIC RESEARCH INC,Business Equipment
76272,VINTAGE PETROLEUM INC,"Oil, Gas, and Coal"
76274,CRAWFORD & CO,Finance
76276,A C R GROUP INC,Business Equipment
76277,BRADMAR PETROLEUM CORP,"Oil, Gas, and Coal"
76278,GRANT GEOPHYSICAL INC,Other
76279,MATRIX SERVICE CO,"Oil, Gas, and Coal"
76280,C M S DATA CORP,Business Equipment
76281,DIGITAL ORIGIN INC,Business Equipment
76282,AUTONATION INC DEL,Other
76285,C & S SOVRAN CORP,Finance
76286,PAMIDA HOLDINGS CORP,Retail
76289,A G BAG INTERNATIONAL LTD,Manufacturing
76290,A C T V INC,Business Equipment
76293,ALLERCARE INC,Chemicals
76294,AMERICAN BANCORP OF NEVADA,Finance
76295,AMERICAN BIOGENETIC SCIENCES INC,Healthcare
76296,AMERICAN CONFECTIONERY CORP,Consumer non Durables
76297,AMERICAN DESIGN CORP,Retail
76298,AMERICAN EDUCATIONAL PRDCTS INC,Business Equipment
76299,AMERICAN PACIFIC BANK,Finance
76300,AMERICAN SAVINGS OF FLORIDA FSB,Finance
76301,ARCUS INC,Other
76302,ARMANINO FOODS DISTINCTION INC,Consumer non Durables
76303,ASPEN MARINE GROUP INC,Other
76305,TIMES FIBER COMMUNICATION,Manufacturing
76306,ATRIX LABORATORIES INC,Healthcare
76307,AUTO DEPOT INC,Retail
76308,BANCINSURANCE CORP,Finance
76309,B C A M INTERNATIONAL INC,Other
76310,BLUE DOLPHIN ENERGY CO,"Oil, Gas, and Coal"
76311,BUILDERS EXPRESS INC,Retail
76312,BUSINESS BANCORP,Finance
76314,RICA FOODS INC,Consumer non Durables
76315,C M COMMUNICATIONS INC,Retail
76316,CALIFORNIA BEACH RESTAURANTS INC,Retail
76317,J M A R TECHNOLOGIES INC,Business Equipment
76318,BOSTON RESTAURANT ASSOCIATES INC,Retail
76321,TINSLEY LABS INC,Manufacturing
76322,ASHWORTH INC,Consumer non Durables
76323,CHECK EXPRESS INC,Other
76326,CLINICAL HOMECARE LTD,Healthcare
76328,COLLEGE BOUND INC,Other
76330,COMMAND SECURITY CORP,Other
76331,WEST COAST BANCORP ORE NEW,Finance
76332,COMMUNICATIONS & ENTERTNMT CORP,Other
76333,COMMUNICATIONS & ENTERTNMT CORP,Other
76335,QUALITY PRODUCTS INC,Manufacturing
76336,CRAFTMADE INTERNATIONAL INC,Retail
76337,DAWN TECHNOLOGIES INC,Business Equipment
76338,PRIME FEDERAL BANK FSB,Finance
76339,DEV TECH CORP,Finance
76340,TIPPERARY CORP,Other
76341,DISCOVERY TECHNOLOGIES INC,Business Equipment
76342,DYNAGEN INC,Healthcare
76344,ELECTRONIC TECHNOLOGY GROUP INC,Manufacturing
76345,ENVIRONMENTAL SERVICES AMER INC,Other
76349,FIRST SEISMIC CORP,"Oil, Gas, and Coal"
76354,SANTA BARBARA RESTAURANT GRP INC,Retail
76355,FORTUNE INDUSTRIES INC,Business Equipment
76356,HANOVER COMPANIES INC,Other
76359,OUTDOOR CHANNEL HOLDINGS INC,Other
76360,GOOD TIMES RESTAURANTS INC,Retail
76361,LIFSCHULTZ INDUSTRIES INC,Business Equipment
76362,HAUSER INC CO,Healthcare
76363,O E C COMPRESSION CORP,"Oil, Gas, and Coal"
76365,HEALTHTEK INC,Healthcare
76366,HECTOR COMMUNICATIONS CORP,Telecommunications
76367,A T S MEDICAL INC,Healthcare
76368,U S TRANSPORTATION SYSTEMS INC,Other
76369,HEALTH MANAGEMENT INC DEL,Healthcare
76370,HOMECORP INC,Finance
76371,I FLOW CORP,Healthcare
76372,INTEGRAL SYSTEMS INC,Business Equipment
76373,INTERNATIONAL AIRLINE SPT GP INC,Retail
76374,INDEVUS PHARMACEUTICALS INC,Healthcare
76378,LASER RECORDING SYSTEMS INC,Business Equipment
76382,LIBERTY NATIONAL BANK,Finance
76383,AVANIR PHARMACEUTICLAS INC,Healthcare
76384,MACLAND INC,Retail
76385,MAIN STREET RESTAURANT GROUP INC,Retail
76386,ENVIROFIL INC,Other
76387,MEDGROUP INC CA,Healthcare
76390,MEDICAL NUTRITION USA INC,Consumer non Durables
76391,MEDICIS PHARMACEUTICAL CORP,Healthcare
76392,MERIT MEDICAL SYSTEMS INC,Healthcare
76393,MIRROR TECHNOLOGIES INC,Business Equipment
76397,N D C AUTOMATION INC,Retail
76399,TOCOM INC,Business Equipment
76400,CHELL GROUP CORP,Telecommunications
76402,NEWS COMMUNICATIONS INC,Consumer non Durables
76403,N C T GROUP INC,Business Equipment
76404,NONA MORELLIS II INC,Consumer non Durables
76405,NORTH COAST ENERGY INC,Other
76407,NUTRAMAX PRODUCTS INC,Healthcare
76408,VISIONAMERICA INC,Healthcare
76409,P C C GROUP INC,Retail
76410,P D K LABS INC,Healthcare
76415,VBI VACCINES INC,Finance
76416,HEMDALE COMMUNICATIONS INC,Other
76417,PINNACLE BANC GROUP INC,Finance
76419,PLAYORENA INC,Other
76420,PONDER INDUSTRIES INC,"Oil, Gas, and Coal"
76421,SENTIGEN HOLDING CORP,Telecommunications
76422,PROFESSIONAL BANCORP,Finance
76424,QUESTA OIL AND GAS CO,Other
76425,RANDERS KILLAM GROUP INC,Other
76427,REGAL COMMUNICATIONS CORP,Business Equipment
76429,REGENEX INC,Retail
76430,VERDANT BRANDS INC,Retail
76431,ROYAL INTERNATIONAL OPTICAL INC,Retail
76432,RYAN MURPHY INC,Other
76433,S K TECHNOLOGIES CORP,Business Equipment
76434,S T O R FURNISHINGS INTL INC,Retail
76435,SAVANNAH BANCORP INC,Finance
76438,SEARCH EXPLORATION INC,"Oil, Gas, and Coal"
76442,METAL RECOVERY TECHNOLOGIES INC,Other
76443,STATE FINANCIAL SERVICES CORP,Finance
76445,SUMMIT FINANCIAL CORP,Finance
76447,TESCORP INC,Other
76448,THREE FIVE SYSTEMS INC,Business Equipment
76450,ULTRA PAC INC,Manufacturing
76452,TOLEDO TECHNOLOGY INC,"Oil, Gas, and Coal"
76453,U S L D COMMUNICATIONS CORP,Telecommunications
76454,UNITED TRUST GROUP INC,Finance
76455,VANTAGE POINT ENERGY INC,"Oil, Gas, and Coal"
76456,NETCURRENTS INC,Other
76457,NEXELL THERAPEUTICS INC NEW,Healthcare
76458,USTMAN TECHNOLOGIES INC,Finance
76459,INFORMEDICS INC,Business Equipment
76460,SKY SCIENTIFIC INC,Other
76461,VERU INC,Healthcare
76462,KRAUSES FURNITURE INC,Consumer Durables
76463,T D X CORP,Other
76465,QUEST RESOURCE CORP,"Oil, Gas, and Coal"
76472,UNIVERSAL INTERNATIONAL INC,Retail
76475,AMERICAN WASTE SERVICES INC,Other
76477,ORBITAL A T K INC,Manufacturing
76478,E S C O TECHNOLOGIES INC,Manufacturing
76479,TRUSTCORP INC,Finance
76482,GRIFFIN GAMING & ENTMT INC,Other
76483,CHEMI TROL CHEMICAL CO,Consumer Durables
76485,DAEDALUS ENTERPRISES INC,Business Equipment
76489,LUFKIN INDUSTRIES INC,Manufacturing
76491,VIDEOCART INC,Business Equipment
76492,MIDAMERICAN ENERGY HOLDINGS CO,Utilities
76497,CENTURA BANKS INC,Finance
76498,VENTURE STORES INC,Retail
76499,BAROID CORP NEW,Other
76504,CATHAY GENERAL BANCORP,Finance
76505,HEALTH RISK MANAGEMENT INC,Other
76506,N S BANCORP INC,Finance
76507,INFOCUS CORP,Business Equipment
76508,TOMLINSON OIL INC,"Oil, Gas, and Coal"
76510,LIGHTNING ROD SOFTWARE INC,Business Equipment
76513,CATELLUS DEVELOPMENT CORP NEW,Finance
76514,BIO ELECTRO SYSTEMS INC,Other
76515,COVANTA HOLDING CORP,Other
76516,TOP BRASS ENTERPRISES INC,Retail
76518,IMAGING MANAGEMENT ASSOC INC,Healthcare
76520,KAISER VENTURES INC,Other
76523,SEABOARD OIL CO NEW,"Oil, Gas, and Coal"
76526,MEGO FINANCIAL CORP,Finance
76529,NORTHRIM BANCORP INC,Finance
76531,PAMET SYSTEMS INC,Business Equipment
76532,ZAZA ENERGY CORP,"Oil, Gas, and Coal"
76535,D M X INC,Telecommunications
76538,WORK RECOVERY INC,Healthcare
76539,EXPRESS CASH INTERNATIONAL CORP,Retail
76541,ACQUA GROUP INC,Manufacturing
76542,ACTRADE FINANCIAL TECHS LTD,Finance
76543,ITEQ INC,Manufacturing
76544,MICRON SOLUTIONS INC,Business Equipment
76545,A T C II INC,Telecommunications
76546,CAPITAL GAMING INTL INC,Other
76547,MONACO FINANCE INC,Finance
76548,VISIONICS CORP,Business Equipment
76549,EVEREST MEDICAL CORP,Healthcare
76550,FAIR GROUNDS CORP,Other
76552,NYCOR INC,Manufacturing
76553,TANDY BRANDS ACCESSORIES INC,Consumer non Durables
76554,A L T A HEALTH STRATEGIES INC,Finance
76555,NEOZYME CORP,Healthcare
76556,MILESTONE PROPERTIES INC,Finance
76557,M B N A CORP,Finance
76560,PINELANDS INC,Other
76563,MEYER FRED INC DEL,Retail
76564,CELTRIX PHARMACEUTICALS INC,Healthcare
76565,HEALTH MANAGEMENT ASSOCIATES INC,Healthcare
76566,ZILOG INC,Business Equipment
76567,TOTAL ASSETS PROTN INC,Business Equipment
76568,SONIC CORP,Retail
76573,MUELLER INDUSTRIES INC,Manufacturing
76574,S C BANCORP,Finance
76576,ONSITE ENERGY CORP,Manufacturing
76577,SIMTEK CORP,Business Equipment
76578,COMMUNITY HEALTH SYSTEMS INC,Healthcare
76579,TOTAL PHARMACEUTICAL CARE INC,Healthcare
76580,PAC RIM HOLDING CORP,Finance
76581,MAGNA BANCORP INC,Finance
76582,DORMAN PRODUCTS INC,Retail
76584,ATMEL CORP,Business Equipment
76585,TAKECARE INC,Finance
76586,VIDLER WATER RESOURCES INC,Finance
76587,FRONTSTEP INC,Business Equipment
76588,CARENETWORK INC,Finance
76589,MEDICAL MARKETING GROUP INC,Business Equipment
76591,QUIDELORTHO CORP,Healthcare
76593,DESTEC ENERGY INC,Business Equipment
76596,AMSCO INTERNATIONAL INC,Healthcare
76597,NABISCO GROUP HOLDING CORP,Consumer non Durables
76598,MAVERICK TUBE CORP,Manufacturing
76605,AUTOZONE INC,Manufacturing
76607,CALDOR CORP,Retail
76608,PET INC NEW,Consumer non Durables
76609,SPORT SUPPLY GROUP INC,Retail
76610,LIFETIME PRODUCTS INC,Retail
76611,INTERCONTINENTAL BANK MIAMI FL,Finance
76613,ION GEOPHYSICAL CORP,"Oil, Gas, and Coal"
76614,REGENERON PHARMACEUTICALS INC,Healthcare
76615,VALUE HEALTH INC,Finance
76617,L X E INC,Business Equipment
76618,BROOKTREE CORP,Business Equipment
76619,COVENTRY HEALTH CARE INC,Finance
76620,PLATINUM TECHNOLOGY INTL INC,Business Equipment
76621,LESLIES POOLMART,Retail
76622,UNITED AMERICAN HEALTHCARE CORP,Healthcare
76623,OUTLOOK GROUP CORP,Manufacturing
76624,P M C SIERRA INC,Business Equipment
76625,CEPHALON INC,Healthcare
76626,INTEGRATED HEALTH SERVICES INC,Healthcare
76627,ROSS SYSTEMS INC,Business Equipment
76628,XYPLEX INC,Business Equipment
76629,C C H INC,Consumer non Durables
76630,QUANTUM HEALTH RESOURCES INC,Healthcare
76632,E Z SERVE CORP,"Oil, Gas, and Coal"
76633,FURRS BISHOPS INC,Retail
76634,T P C CORP,"Oil, Gas, and Coal"
76635,DURACELL INTERNATIONAL INC,Business Equipment
76637,CARLISLE PLASTICS INC,Manufacturing
76638,JONES GROUP INC,Consumer non Durables
76639,TOTAL SYSTEM SERVICES INC,Finance
76640,VIGORO CORP,Chemicals
76644,UNITED STATES STEEL CORP NEW,Manufacturing
76645,INTERNATIONAL COLIN ENERGY CORP,Other
76646,F A TUCKER GROUP INC,Utilities
76651,FILENES BASEMENT CORP,Retail
76652,APPLIED IMMUNE SCIENCES INC,Healthcare
76653,APRIA HEALTHCARE GROUP INC,Healthcare
76654,CHIPCOM CORP,Business Equipment
76656,MEDIMMUNE INC,Healthcare
76657,HI LO AUTOMOTIVE INC,Retail
76658,O E S I POWER CORP,Other
76659,O W OFFICE WAREHOUSE INC,Retail
76660,SOFAMOR DANEK GROUP INC,Healthcare
76661,IONIS PHARMACEUTICALS INC,Healthcare
76662,IMMULOGIC PHARMACEUTICAL CORP,Healthcare
76663,TOYS PLUS INC,Retail
76664,WISCONSIN CENTRAL TRANSN CORP,Other
76665,E N V O Y CORP,Business Equipment
76666,STATE OF THE ART INC,Business Equipment
76667,B W I P INC,Manufacturing
76669,WHEATLEY T X T CORP,Manufacturing
76670,MARSH SUPERMARKETS INC,Retail
76671,ANN INC,Retail
76672,RADNET INC,Healthcare
76673,RETAIL VENTURES INC,Retail
76676,INTERNATIONAL SPECIALTY PRDS INC,Healthcare
76678,FRUEHAUF TRAILER CORP,Consumer Durables
76679,NICHOLS INSTITUTE,Healthcare
76680,UNDERWRITERS FINANCIAL GROUP INC,Other
76683,OPENROUTE NETWORKS INC,Business Equipment
76684,HANCOCK WHITNEY CORP,Finance
76685,MOORCO INTERNATIONAL INC,Business Equipment
76686,LIFETIME BRANDS INC,Retail
76687,RAG SHOPS INC,Retail
76688,U S HOMECARE CORP,Healthcare
76689,CHEROKEE INC,Consumer non Durables
76691,APPLIED EXTRUSION TECHS INC,Manufacturing
76692,CAMBRIDGE NEUROSCIENCE INC,Healthcare
76693,I C O S CORP,Healthcare
76694,CRAGIN FINANCIAL CORP,Finance
76695,PANERA BREAD CO,Retail
76696,PULSE ENGINEERING INC,Business Equipment
76697,HEALTH NET INC,Finance
76698,QUARTERDECK CORP,Business Equipment
76699,GENELABS TECHNOLOGIES INC,Healthcare
76700,GLYCOMED INC,Healthcare
76701,AMERICAN MEDICAL TECHNOLOGIES IN,Healthcare
76702,O S I RESTAURANT PARTNERS INC,Retail
76703,GENESIS HEALTH VENTURES INC,Finance
76704,INTEGRATED CIRCUIT SYSTEMS INC,Business Equipment
76705,T E I INC,Other
76706,MEDAREX INC,Healthcare
76707,COASTAL PHYSICIAN GROUP INC,Healthcare
76708,ADTALEM GLOBAL EDUCATION INC,Business Equipment
76709,I D E X X LABORATORIES INC,Healthcare
76710,OSTEOTECH INC,Healthcare
76711,REGIS CORP MINN,Retail
76712,A E S CORP,Utilities
76713,CALLOWAYS NURSERY INC,Retail
76714,REHABCARE GROUP INC,Consumer non Durables
76715,ADVANCED PROMOTION TECHS INC,Other
76716,COR THERAPEUTICS INC,Healthcare
76717,VARSITY BRANDS INC,Consumer non Durables
76718,BERTUCCIS HOLDING CORP,Retail
76720,CURATIVE HEALTH SERVICES INC,Healthcare
76721,CORVEL CORP,Finance
76722,STATE AUTO FINANCIAL CORP,Finance
76723,FUTURE NOW INC,Business Equipment
76728,CENTRAL INDIANA BANCORP,Finance
76729,F F BANCORP INC,Finance
76730,ASPEN BANCSHARES INC,Finance
76731,AMERICAN BIODYNE INC,Healthcare
76732,DINE BRANDS GLOBAL INC,Retail
76733,PACIFIC NORTHWEST BANCORP,Finance
76734,SOFTWARE SPECTRUM INC,Retail
76736,ALKERMES PLC,Other
76737,MICRONICS COMPUTERS INC,Business Equipment
76738,SUN TELEVISION & APPLIANCES INC,Retail
76739,LITTLE SWITZERLAND INC,Retail
76740,T C S I CORP,Business Equipment
76741,MERIS LABORATORIES INC,Healthcare
76742,RELIFE INC,Healthcare
76743,TRAK AUTO CORP,Retail
76744,VERTEX PHARMACEUTICALS INC,Healthcare
76745,INTERSTATE BAKERIES CORP DE NEW,Consumer non Durables
76746,POWERHOUSE TECHNOLOGIES INC,Consumer Durables
76747,CATHERINES STORES CORP,Retail
76748,KOLL MANAGEMENT SERVICES INC,Finance
76749,G M I S INC,Business Equipment
76750,MONRO INC,Other
76752,PROGRESS SOFTWARE CORP,Business Equipment
76753,GENETIC THERAPY INC,Healthcare
76754,BAY NETWORKS INC,Business Equipment
76755,DIANON SYSTEMS INC,Healthcare
76756,SIERRAWEST BANCORP,Finance
76757,AMBAC FINANCIAL GROUP INC,Finance
76758,KAISER ALUMINUM CORP,Chemicals
76759,MARVEL ENTERTAINMENT GROUP INC,Consumer non Durables
76762,AMERICAN MEDIA INC,Consumer non Durables
76764,SMART & FINAL INC,Other
76766,FISHER PRICE INC,Retail
76768,THERMOTREX CORP,Healthcare
76769,VERITAS D G C INC,"Oil, Gas, and Coal"
76772,LIFEMARK CORP NEW,Finance
76773,SOMATOGEN INC,Healthcare
76774,AG SERVICES OF AMERICA INC,Retail
76775,CIRCLE FINANCIAL CORP,Finance
76776,BIOMATRIX INC,Healthcare
76777,MEDIPLEX GROUP INC NEW,Healthcare
76779,OXFORD HEALTH PLANS INC,Finance
76780,ROYAL APPLIANCE MFG CO,Consumer Durables
76781,SPECIAL DEVICES INC,Manufacturing
76782,SYSTEMIX INC,Healthcare
76783,CAPITAL BANCORPORATION INC,Finance
76784,INTERGROUP HEALTHCARE CORP,Finance
76785,PHARMCHEM INC,Healthcare
76787,N P C INTERNATIONAL INC,Retail
76788,TIVITY HEALTH INC,Healthcare
76789,COMMUNITY FIRST BANKSHARES INC,Finance
76790,LIUSKI INTERNATIONAL INC,Retail
76791,LASER PACIFIC MEDIA CORP,Other
76792,SYBASE INC,Business Equipment
76793,FISCHER IMAGING CORP,Healthcare
76795,ZEBRA TECHNOLOGIES CORP,Business Equipment
76796,BUILDING MATERIALS HOLDING CORP,Retail
76797,VANS INC,Manufacturing
76798,EZCORP INC,Retail
76799,N T L INC,Telecommunications
76801,VALLEY SYSTEMS INC,Other
76802,N A B ASSET CORP,Finance
76804,M G I C INVESTMENT CORP WIS,Finance
76806,FOXMEYER CORP NEW,Other
76807,TRANS INDUSTRIES INC,Manufacturing
76808,DAMON CORP NEW,Other
76815,TRANS LOUISIANA GAS CO,Utilities
76823,TRANS NATIONAL LEASING INC,Other
76828,MAXUM HEALTH CORP,Healthcare
76829,MONEY STORE INC,Finance
76830,REDWOOD EMPIRE BANCORP,Finance
76835,MARINE HARVEST INTERNATIONAL INC,Consumer non Durables
76836,REVELL MONOGRAM INC,Consumer non Durables
76837,HAEMONETICS CORP MASS,Business Equipment
76838,PROASSURANCE CORP,Finance
76839,NATIONAL BEVERAGE CORP,Consumer non Durables
76840,TREADCO INC,Other
76841,BIOGEN INC,Healthcare
76842,ARTISOFT INC,Business Equipment
76843,GTSI CORP,Retail
76844,HOLOPAK TECHNOLOGIES INC,Manufacturing
76845,SEPRACOR INC,Healthcare
76846,TECHNOLOGY SOLUTIONS CO,Business Equipment
76847,BON TON STORES INC,Retail
76848,CELLPRO INC,Healthcare
76850,TRANS WESTERN EXPLORATION INC,"Oil, Gas, and Coal"
76851,SUPER RITE CORP,Retail
76852,MOBLEY ENVIRONMENTAL SVCS INC,Other
76854,CARE ENTERPRISES INC,Healthcare
76855,CREDIT DEPOT CORP,Finance
76856,FIRSTCASH HOLDINGS INC,Retail
76858,CENTRIC BRANDS INC,Consumer non Durables
76859,LANCIT MEDIA PRODUCTIONS LTD,Other
76860,LASER VISION CENTERS INC,Other
76862,OPTIMAX INDUSTRIES INC,Consumer non Durables
76867,AMERICAN ASSET MANAGEMENT CORP,Finance
76868,AAON INC,Manufacturing
76869,ADDVANTAGE TECHNOLOGIES GRP INC,Retail
76871,INDUSTRIAL TECHNOLOGIES INC,Business Equipment
76873,V D C COMMUNICATIONS INC,Other
76875,ALLIED CAPITAL ADVISERS INC,Finance
76876,AMETECH INC,Other
76877,A N B CORP,Finance
76878,CALENDAR CAPITAL INC,Healthcare
76879,ADVANCED PHOTONIX INC,Business Equipment
76880,APHTON CORP,Healthcare
76881,CHESTER HOLDINGS LTD,Retail
76882,I C I S MANAGEMENT GROUP INC,Retail
76883,ATRIX INTERNATIONAL INC,Manufacturing
76884,AUDIOSCIENCE INC,Healthcare
76887,ALLIED WASTE INDUSTRIES INC,Other
76888,ABRAXAS PETROLEUM CORP,"Oil, Gas, and Coal"
76890,BIO DENTAL TECHNOLOGIES CORP,Retail
76891,BEVERLY HILLS FAN CO,Retail
76892,B O K FINANCIAL CORP,Finance
76893,B P I PACKAGING TECH INC,Manufacturing
76895,BALLISTIVET INC,Healthcare
76896,BIOMEDICAL WASTE SYSTEMS INC,Other
76898,WARRIOR ENERGY SERVICE CORP,"Oil, Gas, and Coal"
76899,CELLULAR COMMUNICATIONS INTL INC,Telecommunications
76900,SUPREMA SPECIALTIES INC,Consumer non Durables
76901,COMMUNICATION INTELLIGENCE CORP,Business Equipment
76902,CANDYS TORTILLA FACTORY INC,Consumer non Durables
76903,TRANSDUCER SYSTEMS INC,Business Equipment
76904,COOPERATIVE BANCSHARES INC,Finance
76905,COMPUTER PETROLEUM CORP,Business Equipment
76906,JORDAN AMERICAN HOLDINGS INC,Retail
76907,CELLULAR TELEPHONE ENTERPRS INC,Telecommunications
76908,ASENSUS SURGICAL INC,Healthcare
76909,DYNAMOTION ATI CORP,Manufacturing
76910,CYGNUS INC,Healthcare
76911,TRANSIDYNE GENERAL CORP,Healthcare
76912,DEPRENYL ANIMAL HEALTH INC,Healthcare
76915,IMAGYN MEDICAL TECHNOLOGIES INC,Manufacturing
76916,TESSERACT GROUP INC,Other
76917,ELECTRO BRAIN INTERNATIONAL CORP,Retail
76919,WASTEMASTERS INC,Other
76920,FIRST NATIONAL ENTERTAINMENT CP,Other
76923,GLACIER HOLDINGS INC,Retail
76924,GRASSO CORP,"Oil, Gas, and Coal"
76926,SHEFFIELD INDUSTRIES INC,Consumer non Durables
76927,STERLING CONSTRUCTION CO INC,Other
76928,SANARA MEDTECH INC,Other
76930,BELCOR INC,"Oil, Gas, and Coal"
76931,B S M L INC,Business Equipment
76933,I P S HEALTH CARE INC,Healthcare
76934,INSIGNIA SYSTEMS INC,Retail
76935,INTERNATIONAL TESTING SERVICES,Business Equipment
76936,JAKO INC,Manufacturing
76937,J L M COUTURE INC,Consumer non Durables
76938,JUNIPER GROUP INC,Other
76940,RICH COAST INC,Other
76942,EMERALD CAPITAL HOLDINGS INC,Manufacturing
76943,ENPATH MEDICAL INC,Healthcare
76944,MEDISYS INC,Healthcare
76945,MEDIWARE INFORMATION SYS INC,Business Equipment
76946,TRANSCAT INC,Manufacturing
76947,METATEC INTERNATIONAL INC,Consumer non Durables
76949,MAGIC RESTAURANTS INC,Retail
76950,VAPOR CORP,Consumer non Durables
76951,PRIZE ENERGY CORP,"Oil, Gas, and Coal"
76952,MEDIVATORS INC,Healthcare
76953,NENDELS CORP,Finance
76955,WESTMARK GROUP HOLDINGS INC,Finance
76957,NATIONAL MEDICAL WASTE INC,Other
76959,NORTHSTAR COMPUTER FORMS INC,Manufacturing
76960,NORTHERN STATES FNCL CORP NEW,Finance
76962,TRANSNET CORP,Retail
76963,ETERNA THERAPEUTICS INC,Telecommunications
76964,NVIEW CORP,Consumer non Durables
76966,STEN CORP,Healthcare
76967,OMEGA ENVIRONMENTAL INC,Manufacturing
76968,OCEAN OPTIQUE DISTRIBUTORS INC,Business Equipment
76969,OMNI U S A INC,Manufacturing
76970,P D G ENVIRONMENTAL INC,Other
76971,PARAGON MORTGAGE CORP,Finance
76972,VIDIKRON TECHNOLOGIES GROUP INC,Business Equipment
76977,WORLD ACCESS INC,Business Equipment
76978,RENTECH INC,"Oil, Gas, and Coal"
76979,WINSTAR COMMUNICATIONS INC,Telecommunications
76980,ROCHESTER MEDICAL CORP,Healthcare
76981,INVITRO INTERNATIONAL,Healthcare
76982,CHARTER BANCSHARES INC,Finance
76983,SANBORN INC,Manufacturing
76984,SEISMED INSTRUMENTS INC,Healthcare
76988,STAR MULTI CARE SERVICES INC,Other
76990,SOMANETICS CORP,Healthcare
76991,SOLAR FINANCIAL SERVICES INC,Finance
76993,SPARTA SURGICAL CORP,Healthcare
76994,SPORTS MEDIA INC,Consumer non Durables
76995,CLASSICA GROUP INC,Consumer non Durables
76998,GOLF ENTERTAINMENT INC,Business Equipment
76999,T H Q INC,Retail
77001,UNIQUEST INC,Business Equipment
77002,SUBSTANCE ABUSE TECHNOLOGIES INC,Business Equipment
77004,FOOD TECHNOLOGY SERVICE INC,Healthcare
77006,AXSYS TECHNOLOGIES INC,Manufacturing
77007,IMEDIA BRANDS INC,Telecommunications
77010,EXCEL TECHNOLOGY INC,Business Equipment
77011,ZOOM TECHNOLOGIES INC,Business Equipment
77015,7 ELEVEN INC,Retail
77016,PHOENIX RESOURCE COS INC,"Oil, Gas, and Coal"
77017,TRANSTECTOR SYSTEMS INC,Manufacturing
77018,LANDAMERICA FINANCIAL GROUP INC,Finance
77019,AMERIFED FINANCIAL CORP,Finance
77020,ANERGEN INC,Healthcare
77021,AUTOCAM CORP,Manufacturing
77022,BAREFOOT INC,Consumer non Durables
77023,BODY DRAMA INC,Retail
77024,CENFED FINANCIAL CORP,Finance
77025,CENTIGRAM COMMUNCATIONS CORP,Business Equipment
77026,GOODYS FAMILY CLOTHING INC,Retail
77027,GRANCARE INC,Healthcare
77028,GRAND CASINOS INC,Other
77029,HOENIG GROUP INC,Finance
77030,HYPERION SOFTWARE CORP,Business Equipment
77032,PER SE TECHNOLOGIES INC,Business Equipment
77034,BENTLEY INTERNATIONAL INC,Retail
77035,MICROPROSE INC,Business Equipment
77036,MITEK SURGICAL PRODUCTS INC,Healthcare
77037,OLD DOMINION FREIGHT LINE INC,Other
77038,PAGING NETWORK INC,Telecommunications
77039,READ RITE CORP,Business Equipment
77040,F A O INC,Retail
77041,TRANSWORLD BANCORP CA,Finance
77042,SALTON INC,Consumer Durables
77043,S W S GROUP INC,Finance
77044,SPORTS LEISURE INC,Consumer non Durables
77045,STEWART ENTERPRISES INC,Retail
77046,SUPERCUTS INC,Finance
77047,TECNOL MEDICAL PRODUCTS INC,Healthcare
77049,U S ROBOTICS CORP,Business Equipment
77052,AMERICAN MEDICAL SECURITY GR INC,Finance
77053,WHITNEY HOLDING CORP,Finance
77055,SUNBELT NURSERY GROUP INC,Retail
77056,VETERINARY CENTERS OF AMERICA,Consumer non Durables
77058,SMUCKER J M CO,Consumer non Durables
77061,BET HOLDINGS INC,Finance
77062,GAYLORD ENTERTAINMENT CO,Telecommunications
77063,MANOR CARE INC NEW,Healthcare
77064,JENNY CRAIG INC,Retail
77074,LYON WILLIAM HOMES,Other
77075,SCHERER RP CORP,Chemicals
77077,SHOPKO STORES INC,Retail
77080,WARNACO GROUP INC,Consumer non Durables
77081,YORK INTERNATIONAL CORP NEW,Manufacturing
77082,A R I NETWORK SERVICES INC,Business Equipment
77083,ADVANCED INTERVENTIONAL SYS INC,Healthcare
77085,ALLIANCE IMAGING INC DEL,Healthcare
77086,SYNVISTA THERAPEUTICS INC,Healthcare
77087,AMERICA SERVICE GROUP INC,Healthcare
77088,AVADO BRANDS INC,Retail
